timestamp,code,name,yf_ticker,market_segment,data_source,last_price,ret_5m,volume_ratio,volatility_2h,rsi_14,ret_1d,market_cap,trailing_pe,price_to_book,roe,dividend_yield,news_sentiment,news_article_count
2026-03-09 11:30:00+09:00,8715,アニコム　ホールディングス,8715.T,プライム,intraday_5m,1249.0,0.0,0.023575638506876228,0.0031050326235941826,65.21739130434783,-0.024218749999999956,91974402048.0,37.239117,3.2455046,0.07427,0.7,0.0,20.0
2026-03-09 11:30:00+09:00,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,8725.T,プライム,intraday_5m,3934.0,0.0005086469989827869,0.2714663143989432,0.002050725484122403,52.68817204301075,-0.04560892770499758,5772185960448.0,8.157256,1.2596201,0.16309999,2.91,0.01,20.0
2026-03-09 11:30:00+09:00,8729,ソニーフィナンシャルグループ,8729.T,プライム,intraday_5m,147.3000030517578,0.0,0.08118237296794613,0.001263685842176667,39.1305213156952,-0.03409834064421102,993855471616.0,0.8362192,1.519434,,2.49,-0.01,20.0
2026-03-09 11:30:00+09:00,8739,スパークス・グループ,8739.T,プライム,intraday_5m,1909.0,0.0020997375328084544,1.8893617021276596,0.001956963414408015,46.93877551020408,-0.04406609914872306,75442380800.0,12.935357,2.0366533,0.18311001,4.51,0.01,20.0
2026-03-09 11:30:00+09:00,8750,第一生命ホールディングス,8750.T,プライム,intraday_5m,1459.5,0.00034270047978068874,0.030086917762424784,0.002779045843762477,54.629629629629626,-0.05227272727272725,5290007199744.0,13.18071,1.2984506,0.11201999,3.64,0.02,20.0
2026-03-09 11:30:00+09:00,8766,東京海上ホールディングス,8766.T,プライム,intraday_5m,5944.0,0.0001682651859329365,0.13752993499828944,0.0021498055227272433,59.63855421686747,-0.03647268601069864,11165234102272.0,10.813958,2.1228957,0.20663999,3.42,0.01,20.0
2026-03-09 11:30:00+09:00,8771,イー・ギャランティ,8771.T,プライム,intraday_5m,1768.0,-0.001129943502824804,0.03773584905660377,0.002751656561141765,37.5,-0.012841987716359582,78384398336.0,23.617418,4.003614,0.15803,2.12,0.02,20.0
2026-03-09 11:30:00+09:00,8793,ＮＥＣキャピタルソリューション,8793.T,プライム,intraday_5m,4085.0,0.0024539877300613355,0.5217391304347826,0.0026037693984586473,55.0,-0.022727272727272707,88010637312.0,11.363636,0.70255625,0.04397,3.59,0.04,20.0
2026-03-09 11:30:00+09:00,8795,Ｔ＆Ｄホールディングス,8795.T,プライム,intraday_5m,3732.0,0.0008045052292839916,0.029309141660851364,0.0022970841982027173,46.846846846846844,-0.05447175069673171,1807980691456.0,14.866749,1.1193328,0.07617,3.14,0.01,20.0
2026-03-09 11:25:00+09:00,8798,アドバンスクリエイト,8798.T,プライム,intraday_5m,197.0,0.0,0.7619047619047619,0.004933425149996468,57.14285714285714,-0.01990049751243783,7273915392.0,,13.442512,,,0.030000000000000006,20.0
2026-03-09 11:30:00+09:00,8801,三井不動産,8801.T,プライム,intraday_5m,1909.5,0.0002619172341540299,0.0737073707370737,0.0024845328081047387,50.476190476190474,-0.05353159851301115,5216016007168.0,16.961271,1.6371249,,1.69,0.0,20.0
2026-03-09 11:30:00+09:00,8802,三菱地所,8802.T,プライム,intraday_5m,4649.0,0.0004303851947493609,0.0,0.002757571388604812,50.3448275862069,-0.06533976678729392,5637299765248.0,29.392426,2.2289472,0.09404001,0.92,0.01,20.0
2026-03-09 11:30:00+09:00,8803,平和不動産,8803.T,プライム,intraday_5m,2436.0,0.000410677618069899,0.0,0.0013188282903039323,52.777777777777786,-0.023647294589178358,163478519808.0,15.571465,1.3002707,0.09044,3.13,0.05,20.0
